Country,Country_Code,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,PerCapita
Japan,JPN,2006,1267.623958,427.482811,604.984148,192.654372,31.990874,0.553147,9.958606,9.910887
Japan,JPN,2007,1303.36203,444.982442,607.551169,209.122344,30.65835,0.615672,10.432054,10.182005
Japan,JPN,2008,1232.480695,426.290792,562.867939,204.484663,28.552561,0.565197,9.719543,9.622919
Japan,JPN,2009,1163.375134,411.271552,515.862741,202.176743,25.308482,0.500873,8.254744,9.080565
Japan,JPN,2010,1215.058103,445.976928,521.743014,213.341562,24.321271,0.474575,9.200753,9.484829
Japan,JPN,2011,1265.034863,430.475991,552.298459,247.922677,24.982896,0.4775,8.877341,9.882525
Japan,JPN,2012,1306.182513,450.013486,564.128956,257.022425,25.624795,0.490291,8.902561,10.216229
Japan,JPN,2013,1315.5687,481.216134,541.435289,256.490809,26.805206,0.438664,9.182599,10.303726
Japan,JPN,2014,1264.413251,472.934047,496.771315,258.548469,26.557375,0.449102,9.152943,9.918777
Japan,JPN,2015,1223.605161,465.830288,476.378763,246.428641,25.93614,0.424732,8.606597,9.615687
Japan,JPN,2016,1203.888206,456.551209,460.878576,251.595944,25.969471,0.457129,8.435877,9.479893
Japan,JPN,2017,1188.358949,458.482158,448.847338,245.692546,26.428778,0.436103,8.472026,9.382092
Japan,JPN,2018,1143.411908,441.964043,432.510939,233.953267,26.182944,0.423414,8.3773,9.056307
Japan,JPN,2019,1106.015486,432.250117,415.860472,224.230136,25.328006,0.36898,7.977774,8.792438
Japan,JPN,2020,1042.224016,399.366949,387.85735,222.604846,24.490267,0.344529,7.560075,8.321498
Japan,JPN,2021,1067.398435,418.820499,395.359389,221.525076,23.788868,0.344529,7.560075,8.565739
Kazakhstan,KAZ,1961,99.451713,81.398105,14.951634,1.487708,1.614266,0.0,,10.317315
Kazakhstan,KAZ,1962,104.375529,83.426761,17.220943,1.905994,1.821831,0.0,,10.480087
Kazakhstan,KAZ,1963,111.906507,88.3524,19.230992,2.381389,1.941725,0.0,,10.888188
Kazakhstan,KAZ,1964,118.984783,92.928344,21.032756,2.954488,2.069195,0.0,,11.234588
Kazakhstan,KAZ,1965,126.220923,97.657098,22.780772,3.473203,2.309851,0.0,,11.582405
Kazakhstan,KAZ,1966,133.300148,102.202039,24.645928,3.896346,2.555836,0.0,,11.904384
Kazakhstan,KAZ,1967,139.356429,104.939646,27.361161,4.343962,2.71166,0.0,,12.127201
Kazakhstan,KAZ,1968,143.234154,105.900895,29.730397,4.799281,2.803581,0.0,,12.161317
Kazakhstan,KAZ,1969,149.13549,108.801839,32.251751,5.20126,2.88064,0.0,,12.38412
Kazakhstan,KAZ,1970,156.904642,114.42308,34.668809,4.753304,3.05945,0.0,,12.792559
Kazakhstan,KAZ,1971,166.373745,118.974775,37.628895,5.478663,3.11437,1.177042,,13.369433
Kazakhstan,KAZ,1972,174.936218,123.655577,41.210673,5.811017,3.123852,1.1351,,13.87062
Kazakhstan,KAZ,1973,182.201626,126.589158,44.863241,6.222812,3.158846,1.367569,,14.245648
Kazakhstan,KAZ,1974,189.002836,128.796363,48.794172,6.69524,3.193495,1.523565,,14.569503
Kazakhstan,KAZ,1975,198.534459,134.075824,52.118811,7.382019,3.24782,1.709984,,15.087418
Kazakhstan,KAZ,1976,205.988696,138.903647,53.853777,8.189245,3.126281,1.915745,,15.434289
Kazakhstan,KAZ,1977,212.801572,142.522883,56.307097,8.867259,3.015839,2.088493,,15.712426
Kazakhstan,KAZ,1978,219.907374,143.985845,61.356179,9.450272,2.834652,2.280425,,15.992925
Kazakhstan,KAZ,1979,221.571811,145.429424,62.174969,10.143997,2.575951,1.24747,,15.874414
Kazakhstan,KAZ,1980,230.175228,152.571378,63.369637,10.54118,2.447137,1.245895,,16.240735
Kazakhstan,KAZ,1981,225.491577,143.623352,66.511675,11.736464,2.334465,1.285622,,15.661975
Kazakhstan,KAZ,1982,229.654244,146.510868,67.234214,12.50081,2.120688,1.287664,,15.693005
Kazakhstan,KAZ,1983,232.702398,147.578119,68.181324,13.615243,2.042226,1.285486,,15.632334
Kazakhstan,KAZ,1984,234.57305,148.827412,67.590535,14.953076,1.916442,1.285585,,15.485833
Kazakhstan,KAZ,1985,253.052255,166.709251,67.087184,16.140974,1.76697,1.347876,,16.41777
Kazakhstan,KAZ,1986,258.049286,176.02873,60.864644,18.316611,1.659853,1.179448,,16.414003
Kazakhstan,KAZ,1987,256.613659,181.544291,51.442644,21.025643,1.519335,1.081746,,15.96603
Kazakhstan,KAZ,1988,273.666217,195.431415,52.279067,22.204566,1.372098,2.379071,,16.655897
Kazakhstan,KAZ,1989,264.540573,185.849947,52.591538,22.56867,1.210513,2.319906,,15.836018
Kazakhstan,KAZ,1990,278.781769,168.898922,62.818412,27.402821,1.015078,15.785021,2.861515,16.528665
Kazakhstan,KAZ,1991,269.489798,166.778614,57.253411,26.310939,0.804064,15.676637,2.666133,15.858132
Kazakhstan,KAZ,1992,245.215827,156.356315,45.962151,25.161586,0.699188,14.679773,2.356813,14.387715
Kazakhstan,KAZ,1993,217.963803,139.209238,38.299121,23.484133,0.352883,15.228583,1.389844,12.836731
Kazakhstan,KAZ,1994,184.332707,113.73279,31.887837,22.188472,0.168706,15.480828,0.874075,11.00681
Kazakhstan,KAZ,1995,177.082247,111.180349,31.772104,17.663143,0.097929,15.639753,0.728968,10.775146
Kazakhstan,KAZ,1996,162.760497,100.610639,31.070919,15.731992,0.015839,14.771531,0.559577,10.081641
Kazakhstan,KAZ,1997,154.166198,90.608755,32.565761,14.85866,0.046938,15.470313,0.615771,9.744753
Kazakhstan,KAZ,1998,148.818172,85.775351,31.974857,14.386611,0.010261,15.498808,1.172285,9.617147
Kazakhstan,KAZ,1999,123.721703,76.31133,20.161972,9.78652,0.007472,16.007885,1.446525,8.109572
Kazakhstan,KAZ,2000,147.473712,90.498794,25.427307,14.152646,0.001999,16.132079,1.260886,9.679133
Kazakhstan,KAZ,2001,142.295087,88.424584,24.955466,11.192608,0.158182,15.975569,1.58868,9.311723
Kazakhstan,KAZ,2002,159.971295,91.19773,36.545939,14.307133,0.026942,15.589078,2.304473,10.429081
Kazakhstan,KAZ,2003,177.823927,102.150449,40.412579,16.175043,0.00052,16.141565,2.943771,11.534491
Kazakhstan,KAZ,2004,187.304225,108.806836,42.146222,17.299271,0.345937,16.331076,2.374883,12.067076
Kazakhstan,KAZ,2005,200.43793,109.271752,52.771613,18.118596,0.355198,16.396474,3.524296,12.802424
Kazakhstan,KAZ,2006,220.048086,114.456861,56.355938,27.992822,0.475598,16.376724,4.390143,13.907071
Kazakhstan,KAZ,2007,226.128841,124.845658,56.450498,23.985991,0.596891,16.477869,3.771935,14.127635
Kazakhstan,KAZ,2008,227.121447,121.365975,53.524982,30.334053,0.984189,16.936001,3.976247,14.022857
Kazakhstan,KAZ,2009,221.057174,130.767979,40.274071,29.953277,0.932672,16.128092,3.001083,13.477149
Kazakhstan,KAZ,2010,246.982754,140.333624,52.15321,34.211553,1.025235,16.391153,2.86798,14.853571
Kazakhstan,KAZ,2011,237.033962,137.589848,40.35066,38.658557,1.066332,16.406333,2.962233,14.054855
Kazakhstan,KAZ,2012,243.921902,148.665445,39.979448,34.442119,2.321314,16.462064,2.051512,14.26205
Kazakhstan,KAZ,2013,251.452709,146.942028,50.234151,30.732232,3.030554,16.435439,4.078305,14.496518
Kazakhstan,KAZ,2014,297.643502,190.257744,40.811784,43.406802,3.237937,16.54415,3.385084,16.918967
Kazakhstan,KAZ,2015,301.273154,183.235611,41.434762,52.648057,3.456792,16.175616,4.322317,16.891382
Kazakhstan,KAZ,2016,304.839535,183.031911,43.012721,54.721206,3.524569,17.295004,3.254124,16.861943
Kazakhstan,KAZ,2017,320.791449,187.961862,45.136156,62.751164,3.817253,17.820607,3.304406,17.515408
Kazakhstan,KAZ,2018,331.8207,190.787784,48.946831,68.573948,3.890766,16.760128,2.861242,17.899392
Kazakhstan,KAZ,2019,297.569458,176.146122,49.060757,50.438959,3.800151,14.698167,3.425302,15.866768
Kazakhstan,KAZ,2020,278.404593,181.010491,40.068642,32.208293,4.448138,16.843902,3.825127,14.668899
Kazakhstan,KAZ,2021,276.68346,180.818472,42.767601,27.98022,4.448138,16.843902,3.825127,14.413251
Latvia,LVA,1961,9.962068,2.54217,6.748882,0.57082,0.100196,0.0,,4.56408
Latvia,LVA,1962,10.4604,2.426654,7.23956,0.681107,0.113079,0.0,,4.732898
Latvia,LVA,1963,11.220152,2.479273,7.799387,0.820971,0.120521,0.0,,5.017017
Latvia,LVA,1964,11.934023,2.532439,8.283996,0.989155,0.128433,0.0,,5.273867
Latvia,LVA,1965,12.661305,2.603352,8.777086,1.137498,0.14337,0.0,,5.534259
Latvia,LVA,1966,13.373154,2.667629,9.297449,1.249438,0.158638,0.0,,5.786889
Latvia,LVA,1967,13.988114,2.618937,9.868993,1.331873,0.16831,0.0,,5.994467
Latvia,LVA,1968,14.385152,2.531277,10.270546,1.409313,0.174015,0.0,,6.107103
Latvia,LVA,1969,14.983945,2.521524,10.802718,1.480904,0.178798,0.0,,6.304564
Latvia,LVA,1970,15.76336,2.644326,11.579589,1.349548,0.189897,0.0,,6.575152
Latvia,LVA,1971,16.735751,2.682005,12.259676,1.517297,0.20401,0.072764,,6.920467
Latvia,LVA,1972,17.618459,2.710961,13.057862,1.565139,0.216253,0.068244,,7.225166
Latvia,LVA,1973,18.374285,2.685586,13.755808,1.621887,0.231441,0.079563,,7.478244
Latvia,LVA,1974,19.08691,2.636099,14.43374,1.68351,0.248046,0.085514,,7.711637
Latvia,LVA,1975,20.073454,2.702134,15.181116,1.827776,0.26792,0.094508,,8.053452
Latvia,LVA,1976,20.84681,2.793041,15.650663,2.023014,0.274452,0.105638,,8.309309
Latvia,LVA,1977,21.558939,2.831406,16.167155,2.164205,0.282392,0.113781,,8.538755
Latvia,LVA,1978,22.303892,2.749587,16.933972,2.21709,0.283821,0.119422,,8.779027
Latvia,LVA,1979,22.487455,2.755887,17.028547,2.361618,0.276575,0.064827,,8.797145
Latvia,LVA,1980,23.37154,2.932258,17.60205,2.488914,0.282654,0.065664,,9.086782
Latvia,LVA,1981,22.941679,2.597078,17.382436,2.607285,0.291127,0.063752,,8.864462
Latvia,LVA,1982,23.373136,2.652153,17.590244,2.780086,0.286732,0.063922,,8.972603
Latvia,LVA,1983,23.713033,2.650077,17.69517,3.003677,0.300806,0.063303,,9.039904
Latvia,LVA,1984,23.927895,2.677292,17.573229,3.304721,0.309232,0.063421,,9.06151
Latvia,LVA,1985,25.793204,3.173832,18.459361,3.775247,0.314392,0.070371,,9.714574
Latvia,LVA,1986,23.587746,4.025033,15.472864,3.700055,0.328217,0.061578,,8.838112
Latvia,LVA,1987,19.279714,3.658185,10.999193,4.228801,0.337058,0.056477,,7.188998
Latvia,LVA,1988,18.853007,3.789364,9.981719,4.6122,0.345516,0.124209,,7.007328
Latvia,LVA,1989,17.931204,3.083299,9.836626,4.53901,0.351149,0.12112,,6.65749
Latvia,LVA,1990,19.661396,2.811669,10.462118,5.493226,0.345783,1.1e-05,0.548588,7.310724
Latvia,LVA,1991,17.919401,2.45509,9.292721,5.454966,0.319702,1.1e-05,0.396911,6.688929
Latvia,LVA,1992,14.193356,2.163498,7.795151,3.976077,0.141949,1e-05,0.116671,5.330071
Latvia,LVA,1993,11.921497,1.994787,7.269929,2.593993,0.015807,1e-05,0.046972,4.51762
Latvia,LVA,1994,10.370008,1.520794,6.866094,1.874322,0.076603,9e-06,0.032186,3.978589
Latvia,LVA,1995,9.133782,1.111259,5.59757,2.297133,0.09432,9e-06,0.033491,3.553792
Latvia,LVA,1996,9.211501,1.039514,6.055922,1.976588,0.105813,9e-06,0.033655,3.63475
Latvia,LVA,1997,8.679764,0.94106,5.18149,2.41749,0.107691,8e-06,0.032024,3.473463
Latvia,LVA,1998,8.305879,0.703367,5.090608,2.370038,0.104677,8e-06,0.037181,3.373169
Latvia,LVA,1999,7.717713,0.538523,4.738804,2.264463,0.138675,8e-06,0.03724,3.18079
Latvia,LVA,2000,7.081469,0.569863,3.880005,2.504234,0.088369,7e-06,0.03899,2.959824
Latvia,LVA,2001,7.496323,0.525763,3.919489,2.905579,0.109857,7e-06,0.035629,3.177419
Latvia,LVA,2002,7.520245,0.435511,3.935504,2.979214,0.117455,7e-06,0.052554,3.232923
Latvia,LVA,2003,7.725858,0.387864,4.058192,3.091749,0.128849,6e-06,0.059197,3.367352
Latvia,LVA,2004,7.730934,0.32156,4.162106,3.07175,0.13692,5e-06,0.038593,3.415564
Latvia,LVA,2005,7.810471,0.3617,4.130018,3.151856,0.134381,6e-06,0.032509,3.497502
Latvia,LVA,2006,8.309829,0.381311,4.472516,3.261517,0.169238,4e-06,0.025242,3.770489
Latvia,LVA,2007,8.637101,0.45359,4.832293,3.146682,0.171492,5e-06,0.03304,3.969159
Latvia,LVA,2008,8.197894,0.440299,4.47117,3.084859,0.167696,5e-06,0.033866,3.812244
Latvia,LVA,2009,7.456006,0.362411,4.071635,2.827001,0.178057,4e-06,0.016899,3.506621
Latvia,LVA,2010,8.554094,0.455342,4.250849,3.392969,0.430567,4e-06,0.024363,4.070412
Latvia,LVA,2011,7.810795,0.442418,3.816106,2.975287,0.55696,5e-06,0.020018,3.760661
Latvia,LVA,2012,7.51941,0.400164,3.729906,2.792478,0.575087,5e-06,0.021771,3.661511
Latvia,LVA,2013,7.368437,0.301134,3.771566,2.728688,0.5405,8e-06,0.026541,3.627117
Latvia,LVA,2014,7.171961,0.24243,3.890707,2.448369,0.558629,1.4e-05,0.031812,3.566296
Latvia,LVA,2015,7.262099,0.190231,4.066391,2.50596,0.470311,1.3e-05,0.029193,3.645714
Latvia,LVA,2016,7.210325,0.165653,4.058759,2.607191,0.34634,1.2e-05,0.03237,3.653617
Latvia,LVA,2017,7.214946,0.167253,4.27663,2.299365,0.437076,1.6e-05,0.034606,3.69077
Latvia,LVA,2018,7.859363,0.197038,4.362586,2.703732,0.550932,9e-06,0.045065,4.060364
Latvia,LVA,2019,7.648673,0.166208,4.318617,2.548376,0.561458,1e-05,0.054004,3.990844
Latvia,LVA,2020,6.994113,0.098523,4.170118,2.103025,0.550832,1.1e-05,0.071604,3.686832
Latvia,LVA,2021,7.266214,0.137075,4.235802,2.27089,0.550832,1.1e-05,0.071604,3.87755
Liechtenstein,LIE,1961,0.0,,,,,,,0.0
Liechtenstein,LIE,1962,0.0,,,,,,,0.0
Liechtenstein,LIE,1963,0.0,,,,,,,0.0
Liechtenstein,LIE,1964,0.0,,,,,,,0.0
Liechtenstein,LIE,1965,0.0,,,,,,,0.0
Liechtenstein,LIE,1966,0.0,,,,,,,0.0
Liechtenstein,LIE,1967,0.0,,,,,,,0.0
Liechtenstein,LIE,1968,0.0,,,,,,,0.0
Liechtenstein,LIE,1969,0.0,,,,,,,0.0
Liechtenstein,LIE,1970,0.0,,,,,,,0.0
Liechtenstein,LIE,1971,0.0,,,,,,,0.0
Liechtenstein,LIE,1972,0.0,,,,,,,0.0
Liechtenstein,LIE,1973,0.0,,,,,,,0.0
Liechtenstein,LIE,1974,0.0,,,,,,,0.0
Liechtenstein,LIE,1975,0.0,,,,,,,0.0
Liechtenstein,LIE,1976,0.0,,,,,,,0.0
Liechtenstein,LIE,1977,0.0,,,,,,,0.0
Liechtenstein,LIE,1978,0.0,,,,,,,0.0
Liechtenstein,LIE,1979,0.0,,,,,,,0.0
Liechtenstein,LIE,1980,0.0,,,,,,,0.0
Liechtenstein,LIE,1981,0.0,,,,,,,0.0
Liechtenstein,LIE,1982,0.0,,,,,,,0.0
Liechtenstein,LIE,1983,0.0,,,,,,,0.0
Liechtenstein,LIE,1984,0.0,,,,,,,0.0
Liechtenstein,LIE,1985,0.0,,,,,,,0.0
Liechtenstein,LIE,1986,0.0,,,,,,,0.0
Liechtenstein,LIE,1987,0.0,,,,,,,0.0
Liechtenstein,LIE,1988,0.0,,,,,,,0.0
Liechtenstein,LIE,1989,0.0,,,,,,,0.0
Liechtenstein,LIE,1990,0.198971,9.6e-05,0.173286,0.025588,0.0,0.0,0.0,6.917116
Liechtenstein,LIE,1991,0.206329,9.1e-05,0.175196,0.031042,0.0,0.0,0.0,7.073819
Liechtenstein,LIE,1992,0.20695,0.000109,0.172068,0.034773,0.0,0.0,0.0,6.996061
Liechtenstein,LIE,1993,0.215034,9.9e-05,0.177406,0.037529,0.0,0.0,0.0,7.164948
Liechtenstein,LIE,1994,0.201111,7e-05,0.162917,0.038123,0.0,0.0,0.0,6.605284
Liechtenstein,LIE,1995,0.204202,6.8e-05,0.162467,0.041666,0.0,0.0,0.0,6.610606
Liechtenstein,LIE,1996,0.20596,4.9e-05,0.158263,0.047648,0.0,0.0,0.0,6.572434
Liechtenstein,LIE,1997,0.218376,5.2e-05,0.172112,0.046212,0.0,0.0,0.0,6.87367
Liechtenstein,LIE,1998,0.229239,5.5e-05,0.178256,0.050928,0.0,0.0,0.0,7.121426
Liechtenstein,LIE,1999,0.226566,2.9e-05,0.171753,0.054785,0.0,0.0,0.0,6.946693
Liechtenstein,LIE,2000,0.21686,6.3e-05,0.162872,0.053925,0.0,0.0,0.0,6.566342
Liechtenstein,LIE,2001,0.214671,3.4e-05,0.154966,0.059671,0.0,0.0,0.0,6.431899
Liechtenstein,LIE,2002,0.220018,3.1e-05,0.158851,0.061136,0.0,0.0,0.0,6.530089
Liechtenstein,LIE,2003,0.229355,3.4e-05,0.163923,0.065397,0.0,0.0,0.0,6.745721
Liechtenstein,LIE,2004,0.229391,2.6e-05,0.160277,0.069088,0.0,0.0,0.0,6.687779
Liechtenstein,LIE,2005,0.228986,2.3e-05,0.156867,0.072096,0.0,0.0,0.0,6.617528
Liechtenstein,LIE,2006,0.231121,1.6e-05,0.157669,0.073436,0.0,0.0,0.0,6.62446
Liechtenstein,LIE,2007,0.200794,1.3e-05,0.130126,0.070655,0.0,0.0,0.0,5.712487
Liechtenstein,LIE,2008,0.219536,1e-05,0.146698,0.072827,0.0,0.0,0.0,6.201403
Liechtenstein,LIE,2009,0.205375,5e-06,0.147851,0.057518,0.0,0.0,0.0,5.756823
Liechtenstein,LIE,2010,0.19083,5e-06,0.130264,0.060561,0.0,0.0,0.0,5.311764
Liechtenstein,LIE,2011,0.176782,5e-06,0.123212,0.053565,0.0,0.0,0.0,4.884965
Liechtenstein,LIE,2012,0.185325,0.0,0.130825,0.0545,0.0,0.0,0.0,5.076714
Liechtenstein,LIE,2013,0.192545,0.0,0.134731,0.057814,0.0,0.0,0.0,5.231345
Liechtenstein,LIE,2014,0.161259,0.0,0.113199,0.048059,0.0,0.0,0.0,4.347077
Liechtenstein,LIE,2015,0.159774,0.0,0.108468,0.051305,0.0,0.0,0.0,4.277173
Liechtenstein,LIE,2016,0.149838,0.0,0.098863,0.050975,0.0,0.0,0.0,3.984106
Liechtenstein,LIE,2017,0.155769,0.0,0.102288,0.053481,0.0,0.0,0.0,4.111204
Liechtenstein,LIE,2018,0.14295,0.0,0.093291,0.049659,0.0,0.0,0.0,3.744019
Liechtenstein,LIE,2019,0.149026,0.0,0.098729,0.050296,0.0,0.0,0.0,3.872608
Liechtenstein,LIE,2020,0.141996,0.0,0.093475,0.048521,0.0,0.0,0.0,3.663848
Liechtenstein,LIE,2021,0.15095,0.0,0.095377,0.055573,0.0,0.0,0.0,3.866656
Lithuania,LTU,1961,15.3833,3.025542,10.807059,1.172244,0.378455,0.0,,5.276157
Lithuania,LTU,1962,16.163851,2.862081,11.488504,1.386148,0.427117,0.0,,5.474704
Lithuania,LTU,1963,17.349281,2.910742,12.32018,1.663134,0.455226,0.0,,5.809177
Lithuania,LTU,1964,18.460812,2.958843,13.022665,1.994193,0.48511,0.0,,6.111927
Lithuania,LTU,1965,19.584728,3.027455,13.733218,2.282524,0.54153,0.0,,6.414957
Lithuania,LTU,1966,20.68608,3.091448,14.496979,2.498453,0.5992,0.0,,6.707227
Lithuania,LTU,1967,21.652748,3.025024,15.337468,2.654524,0.635732,0.0,,6.950681
Lithuania,LTU,1968,22.282939,2.914538,15.911121,2.799997,0.657283,0.0,,7.08216
Lithuania,LTU,1969,23.224575,2.899211,16.711937,2.938078,0.675349,0.0,,7.308299
Lithuania,LTU,1970,24.438207,3.051895,17.981455,2.687589,0.717269,0.0,,7.6128
Lithuania,LTU,1971,25.984431,3.055687,18.793402,2.982908,0.784277,0.368157,,8.0108
Lithuania,LTU,1972,27.391328,3.09077,20.030543,3.079048,0.845445,0.345521,,8.360461
Lithuania,LTU,1973,28.605535,3.054067,21.047602,3.182585,0.919473,0.401808,,8.649799
Lithuania,LTU,1974,29.756316,2.991294,22.037049,3.296348,1.000698,0.430927,,8.915224
Lithuania,LTU,1975,31.328289,3.059343,23.12609,3.570789,1.096888,0.475179,,9.300956
Lithuania,LTU,1976,32.553448,3.154924,23.786002,3.943034,1.13958,0.529908,,9.577301
Lithuania,LTU,1977,33.68921,3.192611,24.527568,4.210776,1.188508,0.569747,,9.821598
Lithuania,LTU,1978,34.888062,3.098053,25.671859,4.31047,1.210132,0.597548,,10.080781
Lithuania,LTU,1979,35.185754,3.11942,25.933862,4.612561,1.194045,0.325866,,10.077743
Lithuania,LTU,1980,36.578395,3.321479,26.826848,4.864733,1.235021,0.330314,,10.388031
Lithuania,LTU,1981,35.95678,2.926547,26.354715,5.069663,1.286825,0.31903,,10.127133
Lithuania,LTU,1982,36.645563,2.986923,26.654745,5.402611,1.281583,0.319701,,10.233832
Lithuania,LTU,1983,37.20708,2.975954,26.736199,5.820241,1.358996,0.315689,,10.299138
Lithuania,LTU,1984,37.56447,2.996119,26.460134,6.381431,1.411602,0.315184,,10.309042
Lithuania,LTU,1985,40.471958,3.555112,27.820383,7.296837,1.449576,0.350051,,11.019218
Lithuania,LTU,1986,36.031006,4.158208,23.18527,6.853215,1.528005,0.306309,,9.730672
Lithuania,LTU,1987,36.042278,4.062912,22.24906,7.86549,1.583881,0.280935,,9.657618
Lithuania,LTU,1988,36.440502,4.226981,21.652073,8.305237,1.638353,0.617858,,9.70313
Lithuania,LTU,1989,36.790235,3.934982,21.89898,8.6741,1.67968,0.602492,,9.750458
Lithuania,LTU,1990,35.767734,3.187051,19.82351,10.583082,1.668073,0.023885,0.482133,9.447749
Lithuania,LTU,1991,37.849997,3.555129,21.319405,10.916733,1.549967,0.028218,0.480545,9.97779
Lithuania,LTU,1992,21.201457,1.662027,12.118746,6.290001,0.754953,0.033518,0.342213,5.58559
Lithuania,LTU,1993,16.353746,1.464818,10.925651,3.41391,0.363902,0.048036,0.137429,4.316649
Lithuania,LTU,1994,15.801144,1.220176,10.074631,3.97881,0.381595,0.043273,0.102658,4.190778
Lithuania,LTU,1995,15.091554,0.979148,9.063427,4.565558,0.307971,0.056943,0.118507,4.02735
Lithuania,LTU,1996,15.773444,0.895311,9.449308,4.926515,0.317549,0.08566,0.099101,4.23787
Lithuania,LTU,1997,15.196349,0.737671,9.348643,4.547781,0.366072,0.109367,0.086816,4.112795
Lithuania,LTU,1998,16.030578,0.646718,10.74215,4.000729,0.411705,0.120924,0.108352,4.373355
Lithuania,LTU,1999,13.482975,0.547675,8.390483,4.031561,0.345806,0.085439,0.08201,3.710287
Lithuania,LTU,2000,11.8764,0.37847,6.494099,4.530097,0.292541,0.110203,0.07099,3.299333
Lithuania,LTU,2001,12.627074,0.342059,7.156408,4.642064,0.283389,0.123315,0.079839,3.546789
Lithuania,LTU,2002,12.69916,0.54751,6.937168,4.738516,0.2905,0.11462,0.070847,3.612027
Lithuania,LTU,2003,12.692601,0.713543,6.386961,5.127024,0.292463,0.095923,0.076688,3.658153
Lithuania,LTU,2004,13.287306,0.687531,6.871824,5.177496,0.351024,0.118553,0.080878,3.882236
Lithuania,LTU,2005,14.117414,0.763105,7.238339,5.552448,0.383313,0.113046,0.067163,4.184756
Lithuania,LTU,2006,14.434081,1.030194,7.177341,5.517216,0.515276,0.105633,0.088421,4.343779
Lithuania,LTU,2007,15.824054,1.024928,7.559943,6.551531,0.524055,0.082772,0.080825,4.835585
Lithuania,LTU,2008,15.20423,0.86736,7.828545,5.836302,0.453817,0.140767,0.077439,4.715399
Lithuania,LTU,2009,13.043233,0.688946,6.892875,4.921338,0.284023,0.227784,0.028267,4.101028
Lithuania,LTU,2010,13.946613,0.842852,6.848402,5.66358,0.289045,0.257944,0.04479,4.442985
Lithuania,LTU,2011,14.292825,0.972862,6.525788,6.160258,0.319844,0.244249,0.069826,4.610889
Lithuania,LTU,2012,14.349487,0.950419,6.759872,5.937292,0.395191,0.232871,0.073841,4.68426
Lithuania,LTU,2013,13.355973,1.091504,6.551776,4.914412,0.460789,0.265389,0.072103,4.410548
Lithuania,LTU,2014,13.108084,0.922524,6.80997,4.634943,0.400828,0.251207,0.088612,4.376763
Lithuania,LTU,2015,13.319679,0.735889,7.132157,4.648749,0.518315,0.207193,0.077377,4.494175
Lithuania,LTU,2016,13.351177,0.748809,7.677032,4.148532,0.452401,0.250769,0.073634,4.551011
Lithuania,LTU,2017,13.571834,0.801037,7.763691,4.278543,0.450351,0.224225,0.053986,4.672772
Lithuania,LTU,2018,13.691349,0.85889,8.078841,3.949079,0.511329,0.253596,0.039615,4.760341
Lithuania,LTU,2019,13.923306,0.800845,8.192743,4.081111,0.578055,0.233942,0.036609,4.886943
Lithuania,LTU,2020,13.653155,0.621598,8.021318,4.242133,0.556685,0.18161,0.02981,4.841086
Lithuania,LTU,2021,13.880837,0.731517,8.376843,4.00437,0.556685,0.18161,0.02981,4.981189
Luxembourg,LUX,1961,11.580983,10.695216,0.773104,0.0,0.112663,0.0,,36.580728
Luxembourg,LUX,1962,11.540679,10.229888,1.198128,0.0,0.112663,0.0,,36.081309
Luxembourg,LUX,1963,11.438176,9.610672,1.725744,0.0,0.10176,0.0,,35.411652
Luxembourg,LUX,1964,12.295552,10.116953,2.076869,0.0,0.10173,0.0,,37.674467
Luxembourg,LUX,1965,12.192901,9.607008,2.476864,0.0,0.109029,0.0,,36.971262
Luxembourg,LUX,1966,11.610355,8.662626,2.831379,0.010989,0.105361,0.0,,34.852323
Luxembourg,LUX,1967,11.350329,8.11576,3.136384,0.007328,0.090857,0.0,,33.825036
Luxembourg,LUX,1968,12.258972,8.695737,3.457783,0.010989,0.094463,0.0,,36.371806
Luxembourg,LUX,1969,13.18224,9.247936,3.814224,0.01832,0.10176,0.0,,38.968544
Luxembourg,LUX,1970,13.735355,9.486096,4.081696,0.047632,0.119931,0.0,,40.476438
Luxembourg,LUX,1971,13.194012,8.7936,4.202608,0.062288,0.135516,0.0,,38.582254
Luxembourg,LUX,1972,13.493196,8.669024,4.393136,0.267472,0.163564,0.0,,38.988775
Luxembourg,LUX,1973,14.175353,8.586194,4.890174,0.501838,0.197146,0.0,,40.595422
Luxembourg,LUX,1974,14.424045,9.225952,4.319856,0.670512,0.207725,0.0,,41.048885
Luxembourg,LUX,1975,11.863886,7.009232,3.869184,0.784096,0.201374,0.0,,33.545451
Luxembourg,LUX,1976,11.86183,6.620848,4.162304,0.89768,0.180998,0.0,,33.33014
Luxembourg,LUX,1977,10.953946,5.690192,4.136656,0.945312,0.181786,0.0,,30.574811
Luxembourg,LUX,1978,11.880833,6.46696,4.17696,1.040576,0.196337,0.0,,32.904606
Luxembourg,LUX,1979,12.162236,7.097168,3.777584,1.08088,0.206604,0.0,,33.511061
Luxembourg,LUX,1980,11.073563,6.910304,2.975168,0.97096,0.217131,0.0,,30.443539
Luxembourg,LUX,1981,9.485958,5.633041,2.871459,0.743503,0.237956,0.0,,26.026505
Luxembourg,LUX,1982,8.924177,5.206544,2.850592,0.62288,0.244161,0.0,,24.448459
Luxembourg,LUX,1983,8.36403,4.785184,2.72968,0.593568,0.255598,0.0,,22.88756
